tm_id,tm_name,understat_id,understat_name
282144,Marin Pongracic,8303,Marin Pongracic
375137,Ismail Jakobs,8146,Ismail Jakobs
661053,Jarrad Branthwaite,8476,Jarrad Branthwaite
582131,Denilho Cleonise,8144,Denilho Cleonise
395654,Ilya Gaponov,7191,Ilya Gaponov
314237,Rushian Hepburn-Murphy,1015,Rushian Hepburn-Murphy
694509,Moussa Diarra,7613,Moussa Diarra
474662,Hugo Magnetti,5742,Hugo Magnetti
196813,Michael Zetterer,126,Michael Zetterer
609692,Bilal Benkhedim,7568,Bilal Benkhedim
342966,Dennis Smarsch,6513,Dennis Smarsch
123536,Simon Moore,7715,Simon Moore
546213,Tuta,7524,Tuta
395295,Edgaras Dubickas,7978,Edgaras Dubickas
518644,Largie Ramazani,10975,Largie Ramazani
282349,Timo Becker,8148,Timo Becker
395237,Maxence Caqueret,7328,Maxence Caqueret
599263,Vicente Esquerdo,8149,Vicente Esquerdo
298613,Juan Pérez,5172,Juan Pérez
543666,Stefano Turati,8101,Stefano Turati
525704,Nicolò Rovella,7411,Nicolo Rovella
243737,Roli Pereira de Sa,4865,Roli Pereira De Sa
569388,Clément Vidal,8141,Clement Vidal
413220,James Justin,7753,James Justin
337321,Nathan Holland,5567,Nathan Holland
602607,Stefano Piccinini,8102,Stefano Piccinini
466808,Jaume Cuéllar,8388,Jaume Cuellar
88595,Mauro Vigorito,8008,Mauro Vigorito
345458,Sebastian Walukiewicz,8030,Sebastian Walukiewicz
364206,Andrea Adorante,8132,Andrea Adorante
613781,Vasilios Zagaritis,9304,Vasilios Zagaritis
532775,Melvin Bard,8190,Melvin Bard
729814,Georges Mikautadze,8187,Georges Mikautadze
575998,Leonardo Balerdi,7486,Leonardo Balerdi
321070,Hannes Wolf,8171,Hannes Wolf
536152,Gonzalo Pereira,8195,Gonzalo Pereira
552655,Troy Parrott,8145,Troy Parrott
435648,Joshua Zirkzee,8044,Joshua Zirkzee
503977,Taylor Harwood-Bellis,8495,Taylor Harwood-Bellis
297648,Simone Muratore,7581,Simone Muratore
457236,Luca Falbo,8491,Luca Falbo
466602,Karamoko Dembélé,10836,Karamoko Dembele
221611,Paulo Otávio,8213,Paulo Otávio
511815,Owen Otasowie,8180,Owen Otasowie
472249,Jan Thielmann,8205,Jan Thielmann
337922,Esteban Burgos,8135,Esteban Burgos
233124,Kortney Hause,6859,Kortney Hause
296741,Markus Schubert,7903,Markus Schubert
341227,Juan Miranda,7286,Juan Miranda
349873,Juan Hernández,8212,Juan Hernández
567217,Ebrima Colley,8161,Ebrima Colley
569384,Lucien Agoumé,8165,Lucien Agoume
363610,Georgi Tunjov,8063,Georgi Tunjov
398163,Gonzalo Villar,6750,Gonzalo Villar
500191,Pepe Sánchez,8215,Pepe Sanchez
631221,Isma Ruiz,9111,Isma Ruiz
684253,Sergio Cubero,8210,Sergio Cubero
600151,Florent Poulolo,8159,Florent Poulolo
449496,Álvaro Aguado,10884,Álvaro Aguado
545647,Sergio Carreira,8122,Sergio Carreira
524925,Modibo Sagnan,8103,Modibo Sagnan
673492,Morato,13068,Morato
504148,Tariq Lamptey,8226,Tariq Lamptey
703470,Brandon Pierrick,8216,Brandon Pierrick
565822,Harvey Elliott,7546,Harvey Elliott
469860,Indiana Vassilev,8254,Indiana Vassilev
503749,Jacob Ramsey,8941,Jacob Ramsey
421424,Jake Vokins,8493,Jake Vokins
357658,Mark Travers,7582,Mark Travers
433183,Tommy Doyle,8496,Tommy Doyle
406560,Rhian Brewster,5569,Rhian Brewster
503680,Neco Williams,8204,Neco Williams
554251,Yasser Larouci,10041,Yasser Larouci
346478,Japhet Tanganga,8222,Japhet Tanganga
735700,Maxence Rivera,8248,Maxence Rivera
497291,Nicolás Domínguez,8252,Nicolás Domínguez
293569,Josh Brownhill,8323,Josh Brownhill
424015,Nathan Patterson,10292,Nathan Patterson
504215,Giovanni Reyna,8191,Giovanni Reyna
396340,Óscar Clemente,8266,Óscar Clemente
425713,Akin Famewo,8080,Akin Famewo
331511,Riqui Puig,7548,Riqui Puig
342385,Guido Rodríguez,8267,Guido Rodríguez
503987,Noni Madueke,11357,Noni Madueke
354482,Amir Murillo,12111,Amir Murillo
564785,Kristian Thorstvedt,10994,Kristian Thorstvedt
508639,Naci Ünüvar,13029,Naci Ünüvar
86916,Toni Leistner,8299,Toni Leistner
568702,Papa Ndiaga Yade,8278,Papa Ndiaga Yade
475188,Kiernan Dewsbury-Hall,9739,Kiernan Dewsbury-Hall
379548,Jokin Ezkieta,7072,Jokin Ezkieta
478346,Matis Carvalho,7293,Matis Carvalho
649016,El Bilal Touré,8294,El Bilal Touré
455661,Nick Woltemade,8117,Nick Woltemade
188930,Danijel Petkovic,7744,Danijel Petkovic
340918,Caoimhín Kelleher,7904,Caoimhin Kelleher
463617,Adil Taoui,8293,Adil Taoui
538974,Janis Antiste,8311,Janis Antiste
401578,Exequiel Palacios,8325,Exequiel Palacios
466910,Wesley Moustache,8098,Wesley Moustache
655143,Josué Homawoo,7425,Josué Homawoo
580747,Yvann Maçon,8314,Yvann Maçon
627463,Thibaut Vargas,8277,Thibaut Vargas
373939,Nicolas Lemaître,3665,Nicolas Lemaitre
649452,Issa Kaboré,9619,Issa Kabore
656441,Jean Onana,8330,Jean Onana
610083,Unai Vencedor,8329,Unai Vencedor
234880,Lorenzo Andrenacci,8133,Lorenzo Andrenacci
340376,Abel Ruiz,7549,Abel Ruiz
495629,Hugo Guillamón,8334,Hugo Guillamón
540333,Tomas Suslov,12095,Tomás Suslov
464446,Andri Fannar Baldursson,8124,Andri Fannar Baldursson
646782,Mamoudou Karamoko,8335,Mamoudou Karamoko
746695,Kamaldeen Sulemana,9630,Kamaldeen Sulemana
9509,Ross Wallace,4425,Ross Wallace
342039,Yannik Keitel,8206,Yannik Keitel
674612,Youssouf Ndayishimiye,11339,Youssouf Ndayishimiye
452326,Nikita Sergeev,7262,Nikita Sergeev
492556,Oston Urunov,8365,Oston Urunov
159718,Darko Jevtic,8360,Darko Jevtic
599203,Denis Makarov,8361,Denis Makarov
379181,Kirill Zaika,8368,Kirill Zaika
248454,Nikola Vasilj,12973,Nikola Vasilj
610336,Antoñín,8353,Antoñin
650104,Zinédine Ould Khaled,8175,Zinédine Ould Khaled
307807,Dario Maresic,8003,Dario Maresic
521964,Malick Thiaw,8378,Malick Thiaw
420243,Jurriën Timber,11707,Jurriën Timber
571743,Armando Broja,8384,Armando Broja
424121,Pavel Maslov,7192,Pavel Maslov
601445,Daniil Shamkin,8346,Daniil Shamkin
560956,Safaa Hadi,8381,Safaa Hadi
443752,Ilay Elmkies,8394,Ilay Elmkies
448177,Jessic Ngankam,8396,Jessic Ngankam
374283,Antony Evans,8301,Antony Evans
598577,Florian Wirtz,8397,Florian Wirtz
528833,Lazar Samardžić,8341,Lazar Samardzic
445939,Omar Marmoush,8393,Omar Marmoush
406614,Oliver Batista Meier,8207,Oliver Batista Meier
476915,Melayro Bogarde,8192,Melayro Bogarde
340480,Mamadou Doucouré,3715,Mamadou Doucouré
388513,Mateu Morey,8070,Mateu Morey
601883,Matheus Nunes,11000,Matheus Nunes
520530,Fali Candé,10389,Fali Candé
537598,Fábio Vieira,11007,Fábio Vieira
616341,Nuno Mendes,9961,Nuno Mendes
487843,Lorenzo Colombo,8478,Lorenzo Colombo
379961,Jan-Luca Rumpf,8403,Jan-Luca Rumpf
406609,Can Bozdogan,8406,Can Bozdogan
321096,Keanan Bennetts,7832,Keanan Bennetts
340322,Nathan Tella,8456,Nathan Tella
547534,Josh Martin,8455,Josh Martin
561856,Nikita Kolotievskiy,8448,Nikita Kolotievskiy
685735,Vadim Milyutin,8438,Vadim Milyutin
685760,Tamaz Topuriya,8446,Tamaz Topuriya
685762,Nikita Kupriyanov,8445,Nikita Kupriyanov
685848,Vladimir Abramov,8442,Vladimir Abramov
685855,Sergey Kochkanyan,8450,Sergey Kochkanyan
743230,Timofey Kalistratov,8440,Timofey Kalistratov
787302,Nikita Kashtan,8452,Nikita Kashtan
787303,Pavel Gorelov,8444,Pavel Gorelov
787305,Ivan Komarov,8451,Ivan Komarov
578539,Chris Richards,8430,Chris Richards
580195,Jamal Musiala,8418,Jamal Musiala
284270,Moritz Nicolas,6321,Moritz Nicolas
368860,Torben Müsel,7318,Torben Müsel
261502,Paulino de la Fuente,7584,Paulino De la Fuente
598958,Max Thompson,8480,Max Thompson
496270,Gianmarco Cangiano,7210,Gianmarco Cangiano
769063,Luka Romero,8429,Luka Romero
480116,Lloyd Kelly,8090,Lloyd Kelly
553285,Tim Lemperle,8407,Tim Lemperle
405687,Tom Krauß,8092,Tom Krauß
467426,Dennis Borkowski,8502,Dennis Borkowski
340870,Jacobo González,8415,Jacobo González
536460,Andrea Ghezzi,8479,Andrea Ghezzi
665022,Ilya Golosov,8464,Ilya Golosov
404912,Vladislav Karapuzov,8504,Vladislav Karapuzov
594926,Naïs Djouahra,7175,Näis Djouahra
346562,Marco Olivieri,8113,Marco Olivieri
390163,Andrea Ghion,7627,Andrea Ghion
730893,Tyrick Mitchell,8214,Tyrick Mitchell
621436,Daniil Khlusevich,7183,Daniil Khlusevich
392500,Felice D'Amico,8492,Felice D'Amico
575407,Danil Khoroshkov,8533,Danil Khoroshkov
623375,Vladislav Tyurin,8437,Vladislav Tyurin
465279,Marco Ballarini,8170,Marco Ballarini
519825,Ilya Vorotnikov,8520,Ilya Vorotnikov
537488,Dion Ruffo Luci,8331,Dion Ruffo Luci
570508,Vladislav Poletaev,6589,Vladislav Poletaev
432092,Roberto Piccoli,7375,Roberto Piccoli
318435,Ivan Lapshov,5419,Ivan Lapshov
505194,Luke Thomas,8562,Luke Thomas
487834,Lorenzo Pirola,8245,Lorenzo Pirola
459655,Matteo Lovato,8522,Matteo Lovato
459452,Riccardo Ladinetti,6388,Riccardo Ladinetti
459953,Giacomo Manzari,8540,Giacomo Manzari
445631,Joan Monterde,8509,Joan Monterde
242301,Miquel Parera,7846,Miquel Parera
634131,Aimar Oroz,8424,Aimar Oroz
420808,George Hirst,8563,George Hirst
624942,Raúl Moro,8584,Raul Moro
455016,Arsen Adamov,5952,Arsen Adamov
623315,Nikita Belousov,8559,Nikita Belousov
657430,Samú Costa,10974,Samú Costa
435406,Demba Thiam,6976,Demba Thiam
543736,Krisztofer Horváth,8591,Krisztofer Horváth
459504,Federico Marigosu,8553,Federico Marigosu
365451,Daouda Peeters,8333,Daouda Peeters
407265,Luca Zanimacchia,1631,Luca Zanimacchia
459128,Marco Brescianini,7284,Marco Brescianini
430503,Jacopo Da Riva,8156,Jacopo Da Riva
386755,Gianluca Frabotta,5028,Gianluca Frabotta
438682,Daniel Fuzato,6966,Daniel Fuzato
502821,Riccardo Calafiori,8129,Riccardo Calafiori
567129,Josh Doig,11023,Josh Doig
487829,Christian Dalle Mura,8296,Christian Dalle Mura
550116,Ilario Monterisi,8197,Ilario Monterisi
562287,Christian Celesia,8467,Christian Celesia
617170,Martin Palumbo,8487,Martin Palumbo
548470,Teden Mengi,12073,Teden Mengi
282727,Monchu,8420,Monchu
243856,Cedric Itten,9954,Cedric Itten
461883,Calvin Bassey,11728,Calvin Bassey
183436,Kento Hashimoto,8610,Kento Hashimoto
104700,Ilya Kukharchuk,8599,Ilya Kukharchuk
213692,Maksim Martusevich,8600,Maksim Martusevich
230946,Ilya Lantratov,3192,Ilya Lantratov
605534,Kirill Bozhenov,8598,Kirill Bozhenov
608469,Adolfo Gaich,8607,Adolfo Gaich
584213,Anatoliy Nemchenko,8546,Anatoliy Nemchenko
485658,Kirill Folmer,7865,Kirill Folmer
493003,Daniel Muñoz,12408,Daniel Muñoz
256488,David Karaev,8612,David Karaev
396273,Sergey Slepov,8613,Sergey Slepov
368891,Arthur Theate,9999,Arthur Theate
614464,Nikita Iosifov,8586,Nikita Iosifov
128660,Anton Piskunov,8614,Anton Piskunov
343773,Oleg Kozhemyakin,8616,Oleg Kozhemyakin
449581,Oleg Nikolaev,8619,Oleg Nikolaev
270901,Milos Vulic,8926,Milos Vulic
117989,Dmitriy Shomko,9370,Dmitriy Shomko
198773,Aleksey Shchetkin,9371,Aleksey Shchetkin
244133,Armen Manucharyan,8620,Armen Manucharyan
394980,Marat Bystrov,8624,Marat Bystrov
166086,Amar Rahmanovic,11127,Amar Rahmanovic
460654,Mehdi Zerkane,8166,Mehdi Zerkane
558709,Bridge Ndilu,8218,Bridge Ndilu
546880,Brandon Soppy,8639,Brandon Soppy
342877,Enzo Ebosse,8632,Enzo Ebosse
497175,Aurélien Scheidler,8629,Aurelien Scheidler
488849,Abubakar Kadyrov,5932,Abubakar Kadyrov
339943,Iké Ugbo,10415,Iké Ugbo
272549,Tony Mauricio,8668,Tony Mauricio
313094,Jordan Lotomba,8660,Jordan Lotomba
344869,Simon Banza,8669,Simon Banza
365108,Dan Ndoye,8662,Dan Ndoye
458715,Robson Bambu,8661,Robson Bambu
474800,Facundo Medina,8664,Facundo Medina
500689,Evann Guessand,8006,Evann Guessand
730581,Loïc Badé,8665,Loic Bade
167342,Adrian Grbic,8653,Adrian Grbic
358509,Mehdi Chahiri,8655,Mehdi Chahiri
386057,Julien Laporte,8650,Julien Laporte
442552,Houboulang Mendes,8649,Houboulang Mendes
524986,Franklin Wadja,8654,Franklin Wadja
633992,Enzo Le Fée,8651,Enzo Le Fée
282250,Birger Meling,8656,Birger Meling
737781,Jérémy Le Douaron,8657,Jeremy Le Douaron
730126,Mykola Kukharevych,9622,Mykola Kukharevych
170576,Gela Zaseev,8605,Gela Zaseev
687059,Danil Kazantsev,8673,Danil Kazantsev
310132,Artem Maksimenko,9401,Artem Maksimenko
152962,Vladislav Kamilov,8873,Vladislav Kamilov
179745,Nikita Drozdov,9361,Nikita Drozdov
585013,Ramazan Gadzhimuradov,9402,Ramazan Gadzhimuradov
521611,Denis Kaykov,9420,Denis Kaykov
282364,Ilya Kamyshev,9005,Ilya Kamyshev
293210,Amer Gojak,9022,Amer Gojak
158594,Sébastien Thill,9013,Sébastien Thill
225961,Marko Dugandzic,8985,Marko Dugandzic
263380,Attila Szalai,11848,Attila Szalai
422355,Jens Petter Hauge,8974,Jens Petter Hauge
227347,Valentin Antov,9337,Valentin Antov
412638,Ladislav Almasi,9396,Ladislav Almasi
397486,Dennis Man,9303,Dennis Man
384461,Jakub Moder,9284,Jakub Moder
683571,Tolu Arokodare,8875,Tolu Arokodare
247915,Jonas Omlin,8678,Jonas Omlin
482769,Alexis Trouillet,8371,Alexis Trouillet
469669,Yvan Neyou,8689,Yvan Neyou
563692,Bruno Fuchs,8675,Bruno Fuchs
538045,Kays Ruiz-Atil,8698,Kays Ruiz-Atil
470815,Niklas Tauer,8847,Niklas Tauer
503160,Paul Nebel,8846,Paul Nebel
391780,Derrick Köhn,13093,Derrick Köhn
292246,Hee-chan Hwang,8845,Hee-Chan Hwang
153555,Sebastian Griesbeck,8801,Sebastian Griesbeck
479999,Eberechi Eze,8706,Eberechi Eze
186901,Marek Rodák,8704,Marek Rodák
158764,Stuart Dallas,8718,Stuart Dallas
410708,Pascal Struijk,8717,Pascal Struijk
542586,Illan Meslier,8715,Illan Meslier
67420,Luke Ayling,8716,Luke Ayling
434224,Maxence Lacroix,8853,Maxence Lacroix
535551,Bartosz Bialek,8855,Bartosz Bialek
199299,Damian Kądzior,8707,Damian Kadzior
311044,Alfonso Espino,8733,Alfonso Espino
336747,Jorge Pombo,8736,Jorge Pombo
281989,Luis Milla,8725,Luis Milla
455349,Jon Morcillo,8727,Jon Morcillo
346314,Trevoh Chalobah,6615,Trevoh Chalobah
804934,Wilitty Younoussa,8755,Wilitty Younoussa
568701,Lamine Gueye,8749,Lamine Gueye
591914,Warren Tchimbembé,8688,Warren Tchimbembé
395234,Batista Mendy,8283,Batista Mendy
315762,Luca de la Torre,7600,Luca De La Torre
429983,Jørgen Strand Larsen,11070,Jørgen Strand Larsen
196793,Maximilian Wittek,11841,Maximilian Wittek
113036,Romaine Sawyers,8757,Romaine Sawyers
251912,Semi Ajayi,4490,Semi Ajayi
314366,Kyle Edwards,8758,Kyle Edwards
401320,Dara O'Shea,8756,Dara O'Shea
120296,Benjamin Uphoff,72,Benjamin Uphoff
329373,Carlo Boukhalfa,8814,Carlo Boukhalfa
193534,Hamadi Al Ghaddioui,8810,Hamadi Al Ghaddioui
369567,Sasa Kalajdzic,8812,Sasa Kalajdzic
598608,Sergi García,8751,Sergi García
422460,Dani Gómez,8774,Dani Gómez
247652,Shon Weissman,8761,Shon Weissman
232463,Luca Pfeiffer,10838,Luca Pfeiffer
147038,Cédric Brunner,8794,Cédric Brunner
152317,Manuel Prietl,8789,Manuel Prietl
334221,Amos Pieper,7320,Amos Pieper
78147,Fabian Klos,8792,Fabian Klos
85000,Cebio Soukou,8790,Cebio Soukou
546543,Darwin Núñez,10720,Darwin Núñez
570909,Danil Massurenko,8674,Danil Massurenko
613665,Maksim Zhumabekov,9373,Maksim Zhumabekov
590914,Bandiougou Fadiga,8699,Bandiougou Fadiga
249747,Aleksandr Pavlovets,9106,Aleksandr Pavlovets
561883,Kirill Kosarev,8621,Kirill Kosarev
217652,Nikita Chagrov,8355,Nikita Chagrov
484992,Aïmen Moueffek,8746,Aïmen Moueffek
230845,Ylldren Ibrahimaj,9400,Ylldren Ibrahimaj
333161,Kemal Ademi,9821,Kemal Ademi
353032,Omar Alderete,8986,Omar Alderete
702441,Sinaly Diomandé,8703,Sinaly Diomande
515744,Eduard Spertsyan,8782,Eduard Spertsyan
222805,Srdjan Babic,10971,Srdjan Babic
494177,Noah Holm,11134,Noah Holm
654539,Adrien Truffert,8640,Adrien Truffert
540302,Mateo Klimowicz,8809,Mateo Klimowicz
548650,Osman Bukari,9781,Osman Bukari
75067,Liam Cooper,8816,Liam Cooper
504104,Alejandro Gómez,1491,Alejandro Gomez
290032,Kevin Rüegg,8827,Kevin Rüegg
412935,Immanuel Pherai,8405,Immanuel Pherai
576314,Jan Paul van Hecke,10807,Jan Paul van Hecke
322655,Flavius Daniliuc,8663,Flavius Daniliuc
429901,Paul Akouokou,7355,Paul Akouokou
252667,Fali,8741,Fali
7668,Alberto Cifuentes,8739,Alberto Cifuentes
603940,Marvin Park,8863,Marvin Park
340864,Jaume Grau,9938,Jaume Grau
210983,Tomislav Gomelt,8841,Tomislav Gomelt
549791,Augustus Kargbo,8842,Augustus Kargbo
392569,Gabriele Zappa,8857,Gabriele Zappa
324358,Ollie Watkins,8865,Ollie Watkins
307052,Masaya Okugawa,9352,Masaya Okugawa
451276,Dominik Szoboszlai,9788,Dominik Szoboszlai
157672,Vladimír Coufal,8965,Vladimir Coufal
387110,Petar Musa,9327,Petar Musa
658244,Luigi Samele,9486,Luigi Samele
487688,Alberto Soro,8726,Alberto Soro
496601,Tyrone Tormin,8879,Tyrone Tormin
538977,Georginio Rutter,6937,Georginio Rutter
211637,Kiki Kouyaté,8687,Kiki Kouyate
469211,Liberato Cacace,10385,Liberato Cacace
102146,Édgar Badía,8890,Edgar Badía
184779,Gonzalo Verdú,8891,Gonzalo Verdú
277533,Josan,8893,Josan
339816,Tete Morente,8895,Tete Morente
281319,Alberth Elis,10029,Alberth Elis
685742,Egor Prutsev,8906,Egor Prutsev
535834,Eliot Matazo,8644,Eliot Matazo
569383,Chrislain Matsima,8643,Chrislain Matsima
540664,Dilane Bakwa,8920,Dilane Bakwa
610849,Liam Delap,8868,Liam Delap
683840,Pedri,8935,Pedri
278404,Martín Calderón,9764,Martín Calderón
281900,Paolo Bartolomei,8910,Paolo Bartolomei
288480,Juan Ramos,8909,Juan Ramos
392538,Tommaso Pobega,8912,Tommaso Pobega
240941,Josip Condric,8681,Josip Condric
651139,Kirill Dontsov,8929,Kirill Dontsov
358032,Cyril Ngonge,11306,Cyril Ngonge
286841,Ramón Folch,8897,Ramón Folch
353796,Giulio Maggiore,8944,Giulio Maggiore
158704,Jon Ander Garrido,8938,Jon Ander Garrido
335216,Iñigo Vicente,8921,Iñigo Vicente
349856,Son,8775,Son
421726,Keita Endo,8951,Keita Endo
807128,Saïdou Sow,8691,Saidou Sow
597004,Joscha Wosz,8962,Joscha Wosz
74856,Reinhold Yabo,8958,Reinhold Yabo
232320,Atakan Karazor,8878,Atakan Karazor
596446,Leif Davis,8919,Leif Davis
424042,Nahuel Molina,8963,Nahuel Molina
281883,Nikolay Zlobin,8956,Nikolay Zlobin
684299,Eñaut Mendia,8709,Eñaut Mendía
569366,Enzo Millot,8645,Enzo Millot
448632,Yehvann Diouf,6709,Yehvann Diouf
274958,Saturnin Allagbé,8971,Saturnin Allagbe
475410,Matteo Tramoni,8880,Matteo Tramoni
230826,Gennaro Acampora,8975,Gennaro Acampora
367992,Jesper Karlsson,12006,Jesper Karlsson
443710,Angelo Stiller,9725,Angelo Stiller
569033,Armindo Sieb,9350,Armindo Sieb
251813,Niclas Eliasson,8982,Niclas Eliasson
399551,Mouhamadou Drammeh,8996,Mouhamadou Drammeh
709726,Hugo Ekitiké,8995,Hugo Ekitike
472243,Lilian Egloff,8987,Lilian Egloff
279064,Nils Seufert,8797,Nils Seufert
85660,Brian Behrendt,9006,Brian Behrendt
379168,Noah Fadiga,10834,Noah Fadiga
452068,Ayman Azhil,8116,Ayman Azhil
515056,Stepan Oganesyan,8960,Stepan Oganesyan
361516,Kilian Ludewig,9028,Kilian Ludewig
257751,Simone Bastoni,8916,Simone Bastoni
507486,Simon Sohm,9029,Simon Sohm
379979,Adrian Fein,8976,Adrian Fein
524010,Oier Zarraga,8728,Oier Zarraga
623557,Islam Alsultanov,9027,Islam Alsultanov
685756,Aleksandr Gapechkin,8386,Aleksandr Gapechkin
746479,Artur Sokhiev,9025,Artur Sokhiev
726114,Mario Mitaj,11093,Mario Mitaj
520073,Ruslan Litvinov,9055,Ruslan Litvinov
699266,Konstantin Shiltsov,8465,Konstantin Shiltsov
525477,Vladimir Medved,9056,Vladimir Medved
559794,Jack Clarke,13019,Jack Clarke
352567,Jeison Lucumí,9035,Jeison Lucumí
467434,Rocco Reitz,8826,Rocco Reitz
476142,Leon Sabua,9054,Leon Sabua
558139,Marvin Tshibuabua,7317,Marvin Tshibuabua
520054,Moïse Sakava,8243,Moise Sakava
798925,Fodé Doucouré,8684,Fodé Doucouré
532040,Giuseppe Di Serio,8888,Giuseppe Di Serio
373373,Lucas Martínez Quarta,9019,Lucas Martínez Quarta
552472,Nahuel Estévez,9065,Nahuel Estévez
610442,Rasmus Højlund,11055,Rasmus Højlund
300532,Pontus Almqvist,9061,Pontus Almqvist
651269,Armin Gigovic,9062,Armin Gigovic
297212,Joe Rodon,6377,Joe Rodon
272638,Jérôme Onguéné,9262,Jérôme Onguéné
139743,Nicolò Manfredini,8885,Nicolò Manfredini
389837,Nicolò Casale,8829,Nicolò Casale
286047,Guglielmo Vicario,8858,Guglielmo Vicario
371013,Ivor Pandur,8830,Ivor Pandur
430280,Hans Nicolussi Caviglia,7483,Hans Nicolussi Caviglia
543727,Botond Balogh,8569,Botond Balogh
625202,Lautaro Valenti,8967,Lautaro Valenti
287367,Luca Vignali,8915,Luca Vignali
435213,Léo Sena,9103,Léo Sena
435228,Ardian Ismajli,9090,Ardian Ismajli
340353,Maduka Okoye,8326,Maduka Okoye
503770,Folarin Balogun,9690,Folarin Balogun
179635,Philipp Förster,9076,Philipp Förster
683895,Emmanuel Agbadou,10856,Emmanuel Agbadou
473169,Brian Brobbey,9789,Brian Brobbey
591193,Niels Nkounkou,8109,Niels Nkounkou
403151,Robert Sánchez,9098,Robert Sánchez
434602,Aritz Arambarri,7835,Aritz Arambarri
532676,Konstantin Tyukavin,9049,Konstantin Tyukavin
555143,Arsen Zakharyan,8760,Arsen Zakharyan
406640,Felix Nmecha,9202,Felix Nmecha
616631,Matteo Ruggeri,8872,Matteo Ruggeri
564529,Victor Kristiansen,11367,Victor Kristiansen
538569,Tommaso Milanese,9138,Tommaso Milanese
578680,Hugo Siquet,10286,Hugo Siquet
464530,Theocharis Tsingaras,11152,Theocharis Tsingaras
392156,Tim Maciejewski,9100,Tim Maciejewski
432281,Márton Dárdai,8398,Márton Dárdai
466268,Juan Brunetta,9104,Juan Brunetta
395671,Anthony Racioppi,6733,Anthony Racioppi
358981,Kingsley Fobi,9112,Kingsley Fobi
562058,Sergio Barcia,9110,Sergio Barcia
696883,Juan Brunet,9114,Juan Brunet
713632,Ángel Jiménez,9109,Ángel Jiménez
699265,Danila Sukhomlinov,8779,Danila Sukhomlinov
623274,Maksim Mukhin,8069,Maksim Mukhin
485960,Lilian Brassier,8677,Lilian Brassier
393512,Felix Agu,8804,Felix Agu
467720,Youssoufa Moukoko,9133,Youssoufa Moukoko
94771,Andreas Voglsammer,9128,Andreas Voglsammer
357656,Jayson Molumby,6350,Jayson Molumby
314912,Jérôme Hergault,8692,Jerome Hergault
131324,Filip Mrzljak,9153,Filip Mrzljak
331505,Óscar Mingueza,9011,Óscar Mingueza
466809,Konrad de la Fuente,8950,Konrad De la Fuente
614742,Drissa Camara,7203,Drissa Camara
482792,Simone Rabbi,9059,Simone Rabbi
581598,Harvey White,8458,Harvey White
670883,Dane Scarlett,9332,Dane Scarlett
538998,Timothée Pembélé,8701,Timothee Pembele
464906,Sava-Arangel Cestic,8877,Sava-Arangel Cestic
397102,Josh Benson,7383,Josh Benson
410436,Bailey Peacock-Farrell,8482,Bailey Peacock-Farrell
708681,Salim Ben Seghir,8682,Salim Ben Seghir
